id,lat,lon,amenity,opening_hours,brand,brand:wikidata,name,operator,operator:wikidata,brand:wikipedia,operator:wikipedia,socket:type1,access,capacity,fee,socket:tesla,socket:type2,addr:housenumber,addr:street,description,short_name,socket:tesla_supercharger,socket:tesla_supercharger:output,socket:tesla_supercharger_ccs,socket:tesla_supercharger_ccs:output,addr:city,addr:country,addr:postcode,addr:state,source,location,website,authentication:app,authentication:nfc,socket:chademo,socket:chademo:output,socket:type2:output,socket:type2_combo,socket:type2_combo:output,motorcar,note,parking:fee,ref:ocm,socket:type1:output,bicycle,scooter,addr:suburb,alt_name,authentication:none,output,charging_station:output,charge,network,temporary:access,covered,level,source:operator,payment:app,fixme,ref,socket:tesla_destination,socket:tesla_standard,socket:tesla_standard:output,authentication:membership_card,maxstay,socket:tesla_destination:output,payment,voltage,payment:credit_cards,socket:chademo:power,socket:type2_combo:power,manufacturer,operator:website,socket:type2_cable,no:network,payment:contactless,socket:type1_combo,socket:type1_combo:output,bus,hgv,payment:none,motorcycle,amperage,payment:free,not:brand:wikidata,phone:AU,addr:unit,addr:floor,addr:housename,office,phone,start_date,wikidata,wikimedia_commons,wikipedia,survey:date,payment:via_tesla_app,socket:type2:power,socket:j1772,socket:type2:current,socket:type2:voltage,payment:tap_to_pay,socket:type2_cable:current,socket:type2_cable:output,socket:type2_cable:voltage,parking,payment:via_app,socket:wall,url,network:wikidata,socket,indoor,branch,payment:cash,payment:coins,payment:mastercard,payment:visa,check_date,construction,payment:debit_cards,ele,payment:cards,payment:membership_card,payment:qr_code,not:operator:wikidata,socket:unknown,payment:apple_pay,man_made,socket:ccs:output
8562296543,-37.8292531,145.056178,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,en:Tesla Supercharger,"en:Tesla, Inc.",,,,,,,,,,Tesla,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566959242,-25.9943406,152.5626944,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Gunalda,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566959243,-24.9897146,151.9531256,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Gin Gin,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566959244,-24.327605,151.5605055,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Forest Glen,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566959245,-23.8108708,150.9800673,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Mount Larcom,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566976196,-22.8280493,149.9325,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Marlborough,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566976197,-21.9085589,149.4106209,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Carmila,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566976198,-21.1393216,149.1850897,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Mackay,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566976199,-20.402497,148.5815516,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Proserpine,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566976200,-20.0167979,148.2489113,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Bowen,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566976201,-19.5755234,147.404019,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Ayr,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566979930,-19.3233331,146.7584605,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Townsville,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566979931,-19.2600757,146.8208282,charging_station,,,,,ChargeStar,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,50,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566979932,-18.2627649,146.0246187,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Cardwell,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566979933,-17.9349336,145.9240617,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Tully,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566979934,-17.5235786,146.0267957,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Innisfail,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566979935,-16.9205159,145.7790922,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Cairns,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566979936,-16.5267821,145.462902,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Port Douglas,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8570161417,-32.9599116,151.6240709,charging_station,,,,,Chargefox,Q105775824,,,,yes,,,,,,,Lake Macquarie Council EV Charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8571361842,-35.718308,137.9385131,charging_station,,ChargePoint,Q5176149,ChargePoint,ChargePoint,Q5176149,en:ChargePoint,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8571382027,-27.243335,153.0156633,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8571382028,-27.6379161,153.1355179,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Springwood,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8571382029,-27.6162053,152.7584677,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Ipswich,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8571382030,-27.5200027,151.8493789,charging_station,,Yurika,,,Yurika,Q106234391,,,,,2,,,2,,,QESH - Charlton,,,,,,,,,,,,,yes,yes,1,50,22,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8573118340,-38.1121039,147.063117,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,Charging The Regions,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8573119373,-35.7344119,143.9213354,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8597596498,-37.2100102,145.4261508,charging_station,,Tesla Supercharger,Q478214,Tesla Supercharger,"Tesla, Inc.",Q478214,en:Tesla Supercharger,"en:Tesla, Inc.",,,4,yes,,,,,Tesla Supercharger,Tesla,,,4,120kW,,,,,,,,,,,,,,,yes,,no,,,no,no,,,,,,,Tesla,,,,,,,,,,,,unlimited,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8613733552,-32.935565,151.644388,charging_station,,"Tesla, Inc.",Q478214,,Tesla,,"en:Tesla, Inc.",,,yes,,yes,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8613757404,-32.9033741,151.6676792,charging_station,,,,,Tesla,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8613757405,-32.903365,151.6677058,charging_station,,,,,Tesla,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8620612761,-38.1805437,146.3477263,charging_station,,,,,EnergyAustralia,Q5376876,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8634205901,-32.8918933,151.7019405,charging_station,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8645337003,-36.9986135,144.2609648,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,Charging the Regions,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651235290,-32.9259292,151.7789537,charging_station,,,,,ChargeFox,,,,,yes,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651235291,-32.9259633,151.7789514,charging_station,,,,,ChargeFox,,,,,yes,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660496889,-35.2745267,149.1333578,charging_station,,"Tesla, Inc.",Q478214,,,,,,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660502116,-42.1522093,145.3299069,charging_station,,"Tesla, Inc.",Q478214,,,,"en:Tesla, Inc.",,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660513071,-36.4459863,148.4516049,charging_station,,"Tesla, Inc.",Q478214,,,,,,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660513415,-41.4399913,147.1376477,charging_station,,"Tesla, Inc.",Q478214,,,,,,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660516388,-36.4146819,148.6165569,charging_station,,"Tesla, Inc.",Q478214,Tesla Destination Charger,,,,,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660527323,-35.3457734,149.0857708,charging_station,,,,,,,,,1,,,,,,,,Westfield Charging Station (J-1772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660535812,-42.1348216,148.3020342,charging_station,,"Tesla, Inc.",Q478214,,,,"en:Tesla, Inc.",,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660540033,-41.4403151,147.1290413,charging_station,,"Tesla, Inc.",Q478214,,,,,,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660555162,-36.5049077,148.30455,charging_station,,"Tesla, Inc.",Q478214,,,,,,,,,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8678497906,-41.1800018,146.3673186,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,en:Tesla Supercharger,"en:Tesla, Inc.",,,,,,,,,Tesla Supercharger,Tesla,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8687625054,-38.3413505,143.5929776,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,en:Tesla Supercharger,,,,,,,,,,Tesla Supercharger,Tesla,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8690279176,-36.1271422,144.7479998,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8692040373,-32.4474435,150.8322409,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,en:Tesla Supercharger,,,,6,,,,,,,Tesla,6,120 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8692040374,-30.555484,151.6821565,charging_station,,,,,Peterson's Armidale,,,,,,7.4,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709283408,-30.5062581,151.6728399,charging_station,,"Tesla, Inc.",Q478214,Tesla Destination Charger,Powerhouse Hotel,,,,,customers,2,,,2,,,,Tesla,,,,,,,,,,,,,,,,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8711272569,-38.0651667,144.3824797,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,en:Tesla Supercharger,,,,,,,,,,Tesla Supercharger,Tesla,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714190581,-33.1048978,151.6482486,charging_station,,,,,Porsche,Q40993,,,,customers,,,,,,,Porsche Destination Charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714688412,-35.807933,144.2207964,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770992013,-37.6965635,144.7821513,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,Evie Networks Taylors Lakes,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8778736867,-38.1293011,144.3453057,charging_station,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8797027976,-17.3736451,145.3844854,charging_station,,,,,Tropical North Queensland Electric Vehicle Tourist Drive,,,,,,2,no,,,,,Herberton Historic Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8817023359,-27.8553474,153.3104507,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819321066,-34.937999,138.6437536,charging_station,,,,,Chargefox,Q105775824,,,,,1,yes,,1,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822845273,-35.2941487,139.0244883,charging_station,,"Tesla, Inc.",Q478214,Tesla Destination Charger,,,,,,,2,no,,2,,,Bremerton Wines Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848048175,-36.7405105,143.9001993,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849746220,-35.1841062,149.1354639,charging_station,,,,,,,,,,private,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858740996,-37.9365224,145.1907152,charging_station,,,,,Chargefox,Q105775824,,,,,22,yes,,,,,Chargefox Charging Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858753812,-37.9528827,145.1800698,charging_station,,,,,Chargefox,Q105775824,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864968843,-41.525806,146.8452421,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,Evie Networks Westbury,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896794603,-41.4501546,147.1419909,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8911115310,-33.9069877,151.2130127,charging_station,,,,,Chargefox,Q105775824,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8943191752,-37.9593639,145.017674,charging_station,,,,,Chargefox,Q105775824,,,,,,,,,,,Bayside Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8962371069,-38.3709259,144.8209256,charging_station,,"Tesla, Inc.",Q478214,,,,"en:Tesla, Inc.",,,,2,,,,,,Tesla Destination Charger,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994778322,-29.5611899,153.149169,charging_station,,,,,Evie Networks,Q105795220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000002017,-32.8021172,116.4755665,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021517768,-33.0246993,116.8788933,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,en:Tesla Supercharger,"en:Tesla, Inc.",,,3,,,,,,Williams Supercharger,Tesla,,,,,,,,,,,,,,,,,3,250 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q478214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026039108,-38.172938,146.2590159,charging_station,,Tesla Supercharger,Q17089620,Tesla Supercharger,"Tesla, Inc.",Q478214,en:Tesla Supercharger,"en:Tesla, Inc.",,,,,,,,,Tesla Supercharger,Tesla,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9058271716,-36.0790387,143.2267286,charging_station,,Charging the Regions,Q106320264,,Central Victorian Greenhouse Alliance,Q106320329,,,,,2,,,,,,CTR Wycheproof,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
